,source,band,zbound,zvalue
1859,../1024/data/frame_01043,B8,zmax,0.054886444054909195
1860,../1024/data/frame_01044,B3,zmin,8.769221305847168
1861,../1024/data/frame_01044,B3,zmax,108.34899816956235
1862,../1024/data/frame_01044,B4,zmin,34.260128021240234
1863,../1024/data/frame_01044,B4,zmax,288.6522057700911
1864,../1024/data/frame_01044,B5,zmin,635.0593895444948
1865,../1024/data/frame_01044,B5,zmax,2646.5377828184314
1866,../1024/data/frame_01044,B6,zmin,19.5213994607159
1867,../1024/data/frame_01044,B6,zmax,282.27059733635974
1868,../1024/data/frame_01044,B7,zmin,0.004481803479203362
1869,../1024/data/frame_01044,B7,zmax,0.18983559760780302
1870,../1024/data/frame_01044,B8,zmin,-0.004594288094838559
1871,../1024/data/frame_01044,B8,zmax,0.026014955405404577
1872,../1024/data/frame_01045,B3,zmin,8.39586067199707
1873,../1024/data/frame_01045,B3,zmax,100.03120446194066
1874,../1024/data/frame_01045,B4,zmin,32.99594497680664
1875,../1024/data/frame_01045,B4,zmax,268.3495574835437
1876,../1024/data/frame_01045,B5,zmin,618.0655308409246
1877,../1024/data/frame_01045,B5,zmax,2690.282224886144
1878,../1024/data/frame_01045,B6,zmin,17.655366506129074
1879,../1024/data/frame_01045,B6,zmax,244.96279388707774
1880,../1024/data/frame_01045,B7,zmin,0.003597451327144658
1881,../1024/data/frame_01045,B7,zmax,0.1575237023913059
1882,../1024/data/frame_01045,B8,zmin,-0.00499332764024382
1883,../1024/data/frame_01045,B8,zmax,0.04361979305349596
1884,../1024/data/frame_01046,B3,zmin,7.077694892883301
1885,../1024/data/frame_01046,B3,zmax,86.06596805902711
1886,../1024/data/frame_01046,B4,zmin,30.05682945251465
1887,../1024/data/frame_01046,B4,zmax,207.75324034124026
1888,../1024/data/frame_01046,B5,zmin,592.7606849339913
1889,../1024/data/frame_01046,B5,zmax,1109.83904716009
1890,../1024/data/frame_01046,B6,zmin,16.53063664544267
1891,../1024/data/frame_01046,B6,zmax,82.20611562749133
1892,../1024/data/frame_01046,B7,zmin,0.0011837745209218684
1893,../1024/data/frame_01046,B7,zmax,0.04434048090325886
1894,../1024/data/frame_01046,B8,zmin,-0.0032315413391814335
1895,../1024/data/frame_01046,B8,zmax,0.0036361289745954913
1896,../1024/data/frame_01047,B3,zmin,5.691253662109375
1897,../1024/data/frame_01047,B3,zmax,68.29831505427056
1898,../1024/data/frame_01047,B4,zmin,26.676481246948242
1899,../1024/data/frame_01047,B4,zmax,175.06128780736012
1900,../1024/data/frame_01047,B5,zmin,570.5888905442602
1901,../1024/data/frame_01047,B5,zmax,1506.8182829795574
1902,../1024/data/frame_01047,B6,zmin,15.598548372056754
1903,../1024/data/frame_01047,B6,zmax,86.16415941777927
1904,../1024/data/frame_01047,B7,zmin,0.001577978432500281
1905,../1024/data/frame_01047,B7,zmax,0.03965373345157335
1906,../1024/data/frame_01047,B8,zmin,-0.004077260257788341
1907,../1024/data/frame_01047,B8,zmax,0.004026618072685661
1908,../1024/data/frame_01058,B3,zmin,6.921027183532715
1909,../1024/data/frame_01058,B3,zmax,54.81284484412856
1910,../1024/data/frame_01058,B4,zmin,25.41524314880371
1911,../1024/data/frame_01058,B4,zmax,92.374431819812
1912,../1024/data/frame_01058,B5,zmin,577.428720597446
1913,../1024/data/frame_01058,B5,zmax,1097.508962907314
1914,../1024/data/frame_01058,B6,zmin,16.028264347600626
1915,../1024/data/frame_01058,B6,zmax,58.354614860842204
1916,../1024/data/frame_01058,B7,zmin,0.0014098290142983462
1917,../1024/data/frame_01058,B7,zmax,0.031405944981182495
1918,../1024/data/frame_01058,B8,zmin,-0.003935467939466049
1919,../1024/data/frame_01058,B8,zmax,0.007998247531137592
1920,../1024/data/frame_01059,B3,zmin,1.7514705657958984
1921,../1024/data/frame_01059,B3,zmax,69.53315849990514
1922,../1024/data/frame_01059,B4,zmin,16.299888610839844
1923,../1024/data/frame_01059,B4,zmax,135.8391571044922
1924,../1024/data/frame_01059,B5,zmin,500.5690033338274
1925,../1024/data/frame_01059,B5,zmax,1347.0239533466713
1926,../1024/data/frame_01059,B6,zmin,10.758482001669403
1927,../1024/data/frame_01059,B6,zmax,74.31835712987902
1928,../1024/data/frame_01059,B7,zmin,-0.001376256205185662
1929,../1024/data/frame_01059,B7,zmax,0.04244004488855793
1930,../1024/data/frame_01059,B8,zmin,-0.0030517316277174603
1931,../1024/data/frame_01059,B8,zmax,0.0035081571165746796
1932,../1024/data/frame_01060,B3,zmin,3.7899882793426514
1933,../1024/data/frame_01060,B3,zmax,69.66926800523541
1934,../1024/data/frame_01060,B4,zmin,16.661954879760742
1935,../1024/data/frame_01060,B4,zmax,116.92665100097656
1936,../1024/data/frame_01060,B5,zmin,490.8792457694615
1937,../1024/data/frame_01060,B5,zmax,1640.3394606878671
1938,../1024/data/frame_01060,B6,zmin,10.486981108958531
1939,../1024/data/frame_01060,B6,zmax,79.8290370322409
1940,../1024/data/frame_01060,B7,zmin,-0.0015558395656282524
1941,../1024/data/frame_01060,B7,zmax,0.044641850810852264
1942,../1024/data/frame_01060,B8,zmin,-0.002971611449720865
1943,../1024/data/frame_01060,B8,zmax,0.0046166725189661795
1944,../1024/data/frame_01061,B3,zmin,4.0328168869018555
1945,../1024/data/frame_01061,B3,zmax,68.43152129370684
1946,../1024/data/frame_01061,B4,zmin,16.529216766357422
1947,../1024/data/frame_01061,B4,zmax,166.60160254829907
1948,../1024/data/frame_01061,B5,zmin,491.03238890768944
1949,../1024/data/frame_01061,B5,zmax,1327.582126433201
1950,../1024/data/frame_01061,B6,zmin,10.578171617527913
1951,../1024/data/frame_01061,B6,zmax,80.80780669325875
1952,../1024/data/frame_01061,B7,zmin,-0.0016814630059469372
1953,../1024/data/frame_01061,B7,zmax,0.04586300058235857
1954,../1024/data/frame_01061,B8,zmin,-0.0029641516669514202
1955,../1024/data/frame_01061,B8,zmax,0.004528775689628971
1956,../1024/data/frame_01062,B3,zmin,5.948663711547852
1957,../1024/data/frame_01062,B3,zmax,108.05284118652344
1958,../1024/data/frame_01062,B4,zmin,25.744997024536133
1959,../1024/data/frame_01062,B4,zmax,125.7697525024414
1960,../1024/data/frame_01062,B5,zmin,566.0292147919928
1961,../1024/data/frame_01062,B5,zmax,2754.336076799914
1962,../1024/data/frame_01062,B6,zmin,16.857225925453328
1963,../1024/data/frame_01062,B6,zmax,826.7639469962112
1964,../1024/data/frame_01062,B7,zmin,0.0013321077915221745
1965,../1024/data/frame_01062,B7,zmax,0.09943179631878615
1966,../1024/data/frame_01062,B8,zmin,-0.004289755773228255
1967,../1024/data/frame_01062,B8,zmax,0.03365018151648392
1968,../1024/data/frame_01063,B3,zmin,3.4242186546325684
1969,../1024/data/frame_01063,B3,zmax,52.637888706152346
1970,../1024/data/frame_01063,B4,zmin,21.126392364501953
1971,../1024/data/frame_01063,B4,zmax,97.8149473497343
1972,../1024/data/frame_01063,B5,zmin,524.6270552809327
1973,../1024/data/frame_01063,B5,zmax,1033.267409746918
1974,../1024/data/frame_01063,B6,zmin,12.92689214217406
1975,../1024/data/frame_01063,B6,zmax,52.0340934896191
1976,../1024/data/frame_01063,B7,zmin,-0.0003831904658276241
1977,../1024/data/frame_01063,B7,zmax,0.008993986721917297
1978,../1024/data/frame_01063,B8,zmin,-0.0052147641386587834
1979,../1024/data/frame_01063,B8,zmax,0.0045299494289623874
1980,../1024/data/frame_01069,B3,zmin,2.1896276473999023
1981,../1024/data/frame_01069,B3,zmax,43.65049470298344
1982,../1024/data/frame_01069,B4,zmin,14.588969230651855
1983,../1024/data/frame_01069,B4,zmax,58.23936462402344
1984,../1024/data/frame_01069,B5,zmin,482.71629879266004
1985,../1024/data/frame_01069,B5,zmax,844.1629803806891
1986,../1024/data/frame_01069,B6,zmin,10.418061391502867
1987,../1024/data/frame_01069,B6,zmax,30.861273678813106
1988,../1024/data/frame_01069,B7,zmin,-0.0020048150229830582
1989,../1024/data/frame_01069,B7,zmax,0.001513952325321214
1990,../1024/data/frame_01069,B8,zmin,-0.0018388600997403409
1991,../1024/data/frame_01069,B8,zmax,0.0015484808688362567
1992,../1024/data/frame_01073,B3,zmin,6.645543098449707
1993,../1024/data/frame_01073,B3,zmax,103.39701577453329
1994,../1024/data/frame_01073,B4,zmin,30.658737182617188
1995,../1024/data/frame_01073,B4,zmax,267.8428810236769
1996,../1024/data/frame_01073,B5,zmin,625.5688360270362
1997,../1024/data/frame_01073,B5,zmax,1168.9291011353978
1998,../1024/data/frame_01073,B6,zmin,17.748856204609226
1999,../1024/data/frame_01073,B6,zmax,166.18878868090076
2000,../1024/data/frame_01073,B7,zmin,0.002685499976050613
2001,../1024/data/frame_01073,B7,zmax,0.04429147533073188
2002,../1024/data/frame_01073,B8,zmin,-0.003288434117991045
2003,../1024/data/frame_01073,B8,zmax,0.006875052812143016
2004,../1024/data/frame_01074,B3,zmin,5.857231616973877
2005,../1024/data/frame_01074,B3,zmax,116.96588860415119
2006,../1024/data/frame_01074,B4,zmin,25.24680519104004
2007,../1024/data/frame_01074,B4,zmax,369.25415864474235
2008,../1024/data/frame_01074,B5,zmin,572.8844703017224
2009,../1024/data/frame_01074,B5,zmax,2476.6965245103756
2010,../1024/data/frame_01074,B6,zmin,13.998611812823995
2011,../1024/data/frame_01074,B6,zmax,222.97782243429185
2012,../1024/data/frame_01074,B7,zmin,0.00044795589132417597
2013,../1024/data/frame_01074,B7,zmax,0.06943461077298091
2014,../1024/data/frame_01074,B8,zmin,-0.0036738134192240996
2015,../1024/data/frame_01074,B8,zmax,0.005160930733991653
2016,../1024/data/frame_01076,B3,zmin,8.052911758422852
2017,../1024/data/frame_01076,B3,zmax,245.22486877441406
2018,../1024/data/frame_01076,B4,zmin,28.556495666503906
2019,../1024/data/frame_01076,B4,zmax,611.746337890625
2020,../1024/data/frame_01076,B5,zmin,609.2232686466418
2021,../1024/data/frame_01076,B5,zmax,6119.258749895591
2022,../1024/data/frame_01076,B6,zmin,17.353260028817765
2023,../1024/data/frame_01076,B6,zmax,1038.7811973723635
2024,../1024/data/frame_01076,B7,zmin,0.0035486473560485837
2025,../1024/data/frame_01076,B7,zmax,0.6465593474871401
2026,../1024/data/frame_01076,B8,zmin,-0.004941140813421042
2027,../1024/data/frame_01076,B8,zmax,0.07381036318844873
2028,../1024/data/frame_01077,B3,zmin,8.492122650146484
2029,../1024/data/frame_01077,B3,zmax,184.6515350341797
2030,../1024/data/frame_01077,B4,zmin,38.45457458496094
2031,../1024/data/frame_01077,B4,zmax,469.4709167480469
2032,../1024/data/frame_01077,B5,zmin,662.8114689078866
2033,../1024/data/frame_01077,B5,zmax,6066.6441955174805
2034,../1024/data/frame_01077,B6,zmin,21.714983652285866
2035,../1024/data/frame_01077,B6,zmax,1011.703345803515
2036,../1024/data/frame_01077,B7,zmin,0.007125600743147819
2037,../1024/data/frame_01077,B7,zmax,0.5874347563972642
2038,../1024/data/frame_01077,B8,zmin,-0.0053960088876832246
2039,../1024/data/frame_01077,B8,zmax,0.08074640471893596
2040,../1024/data/frame_01078,B3,zmin,7.342767238616943
2041,../1024/data/frame_01078,B3,zmax,195.0123291015625
2042,../1024/data/frame_01078,B4,zmin,28.72199058532715
2043,../1024/data/frame_01078,B4,zmax,523.9471435546875
2044,../1024/data/frame_01078,B5,zmin,608.2105753928333
2045,../1024/data/frame_01078,B5,zmax,6485.568026499144
2046,../1024/data/frame_01078,B6,zmin,17.180677604308872
2047,../1024/data/frame_01078,B6,zmax,963.3267595813793
2048,../1024/data/frame_01078,B7,zmin,0.003578540294452876
2049,../1024/data/frame_01078,B7,zmax,0.5915496154196599
2050,../1024/data/frame_01078,B8,zmin,-0.0049319108073730454
2051,../1024/data/frame_01078,B8,zmax,0.06845700739101275
2052,../1024/data/frame_01079,B3,zmin,9.440882682800293
2053,../1024/data/frame_01079,B3,zmax,152.8162078857422
2054,../1024/data/frame_01079,B4,zmin,38.98488998413086
2055,../1024/data/frame_01079,B4,zmax,423.1639404296875
2056,../1024/data/frame_01079,B5,zmin,665.3059571514312
2057,../1024/data/frame_01079,B5,zmax,5271.973034040811
2058,../1024/data/frame_01079,B6,zmin,23.908954112199083
2059,../1024/data/frame_01079,B6,zmax,831.0577233341636
2060,../1024/data/frame_01079,B7,zmin,0.008276900153361052
2061,../1024/data/frame_01079,B7,zmax,0.5218644746919586
2062,../1024/data/frame_01079,B8,zmin,-0.004925173906756752
2063,../1024/data/frame_01079,B8,zmax,0.07392925595557907
2064,../1024/data/frame_01080,B3,zmin,11.14159870147705
2065,../1024/data/frame_01080,B3,zmax,211.29790855515284
2066,../1024/data/frame_01080,B4,zmin,41.60076904296875
2067,../1024/data/frame_01080,B4,zmax,557.3900713777219
2068,../1024/data/frame_01080,B5,zmin,685.8335968865192
2069,../1024/data/frame_01080,B5,zmax,5660.265786349292
2070,../1024/data/frame_01080,B6,zmin,21.251530755393254
2071,../1024/data/frame_01080,B6,zmax,1033.0509700381438
2072,../1024/data/frame_01080,B7,zmin,0.008674612492648347
2073,../1024/data/frame_01080,B7,zmax,0.5830553783403267
2074,../1024/data/frame_01080,B8,zmin,-0.005752400497761068
2075,../1024/data/frame_01080,B8,zmax,0.08178520563546375
2076,../1024/data/frame_01081,B3,zmin,9.350186347961426
2077,../1024/data/frame_01081,B3,zmax,176.82554626464844
2078,../1024/data/frame_01081,B4,zmin,35.312496185302734
2079,../1024/data/frame_01081,B4,zmax,484.6070556640625
2080,../1024/data/frame_01081,B5,zmin,657.9544667707066
2081,../1024/data/frame_01081,B5,zmax,5916.591940445716
2082,../1024/data/frame_01081,B6,zmin,20.382997101262603
2083,../1024/data/frame_01081,B6,zmax,1068.1090951871006
2084,../1024/data/frame_01081,B7,zmin,0.007027759354613781
2085,../1024/data/frame_01081,B7,zmax,0.6304882798604065
2086,../1024/data/frame_01081,B8,zmin,-0.005406686927204597
2087,../1024/data/frame_01081,B8,zmax,0.08362303340782347
2088,../1024/data/frame_01082,B3,zmin,11.660296440124512
2089,../1024/data/frame_01082,B3,zmax,188.72670837365283
2090,../1024/data/frame_01082,B4,zmin,40.39805221557617
2091,../1024/data/frame_01082,B4,zmax,536.8152721645419
2092,../1024/data/frame_01082,B5,zmin,692.29674860003
2093,../1024/data/frame_01082,B5,zmax,5482.385660136735
2094,../1024/data/frame_01082,B6,zmin,20.608920006977414
2095,../1024/data/frame_01082,B6,zmax,945.4844248247498
2096,../1024/data/frame_01082,B7,zmin,0.007730119316716907
2097,../1024/data/frame_01082,B7,zmax,0.5682765223170296
2098,../1024/data/frame_01082,B8,zmin,-0.005824182465012131
2099,../1024/data/frame_01082,B8,zmax,0.07378838698059975
2100,../1024/data/frame_01083,B3,zmin,5.007406711578369
2101,../1024/data/frame_01083,B3,zmax,166.37148092047073
2102,../1024/data/frame_01083,B4,zmin,23.862829208374023
2103,../1024/data/frame_01083,B4,zmax,444.9183821802616
2104,../1024/data/frame_01083,B5,zmin,561.2630842735203
2105,../1024/data/frame_01083,B5,zmax,2672.0289276801295
2106,../1024/data/frame_01083,B6,zmin,14.02054044818302
2107,../1024/data/frame_01083,B6,zmax,467.9663793607465
2108,../1024/data/frame_01083,B7,zmin,0.00015370210985621177
2109,../1024/data/frame_01083,B7,zmax,0.2511108098460289
2110,../1024/data/frame_01083,B8,zmin,-0.004244199095448893
2111,../1024/data/frame_01083,B8,zmax,0.02151683479316624
2112,../1024/data/frame_01084,B3,zmin,8.037458419799805
2113,../1024/data/frame_01084,B3,zmax,96.2793483839829
2114,../1024/data/frame_01084,B4,zmin,31.49420928955078
2115,../1024/data/frame_01084,B4,zmax,206.02871704101562
2116,../1024/data/frame_01084,B5,zmin,592.977608700898
2117,../1024/data/frame_01084,B5,zmax,1539.0087555223959
2118,../1024/data/frame_01084,B6,zmin,18.120246284194373
2119,../1024/data/frame_01084,B6,zmax,69.80661210606084
2120,../1024/data/frame_01084,B7,zmin,0.005278604428363162
2121,../1024/data/frame_01084,B7,zmax,0.05555989806442838
2122,../1024/data/frame_01084,B8,zmin,-0.006760878565392852
2123,../1024/data/frame_01084,B8,zmax,0.005493327052576079
2124,../1024/data/frame_01086,B3,zmin,9.048428535461426
2125,../1024/data/frame_01086,B3,zmax,134.10515929147772
2126,../1024/data/frame_01086,B4,zmin,34.30603790283203
2127,../1024/data/frame_01086,B4,zmax,116.345703125
2128,../1024/data/frame_01086,B5,zmin,638.3096263953862
2129,../1024/data/frame_01086,B5,zmax,1574.253821551264
2130,../1024/data/frame_01086,B6,zmin,18.277729405827973
2131,../1024/data/frame_01086,B6,zmax,193.51708791070894
2132,../1024/data/frame_01086,B7,zmin,0.005277670368232091
2133,../1024/data/frame_01086,B7,zmax,0.03742610810754171
2134,../1024/data/frame_01086,B8,zmin,-0.005259285814535088
2135,../1024/data/frame_01086,B8,zmax,0.012432777188885465
2136,../1024/data/frame_01089,B3,zmin,7.405665397644043
2137,../1024/data/frame_01089,B3,zmax,112.29148710067881
2138,../1024/data/frame_01089,B4,zmin,33.03948974609375
2139,../1024/data/frame_01089,B4,zmax,131.70697021484375
2140,../1024/data/frame_01089,B5,zmin,622.1852232396736
2141,../1024/data/frame_01089,B5,zmax,1956.193573929163
2142,../1024/data/frame_01089,B6,zmin,17.905845520132193
2143,../1024/data/frame_01089,B6,zmax,246.34503470407816
2144,../1024/data/frame_01089,B7,zmin,0.005640923450190661
2145,../1024/data/frame_01089,B7,zmax,0.05107656424096269
2146,../1024/data/frame_01089,B8,zmin,-0.007856063304869374
2147,../1024/data/frame_01089,B8,zmax,0.008296862954980852
2148,../1024/data/frame_01090,B3,zmin,14.346641540527344
2149,../1024/data/frame_01090,B3,zmax,191.9767608642578
2150,../1024/data/frame_01090,B4,zmin,47.175472259521484
2151,../1024/data/frame_01090,B4,zmax,321.0565185546875
2152,../1024/data/frame_01090,B5,zmin,748.4596827213109
2153,../1024/data/frame_01090,B5,zmax,2938.219581498099
2154,../1024/data/frame_01090,B6,zmin,26.66884587199698
2155,../1024/data/frame_01090,B6,zmax,746.6627526152471
2156,../1024/data/frame_01090,B7,zmin,0.011180377420035737
2157,../1024/data/frame_01090,B7,zmax,0.3541547880042042
2158,../1024/data/frame_01090,B8,zmin,-0.010568060355846794
2159,../1024/data/frame_01090,B8,zmax,0.06650687868346485
2160,../1024/data/frame_01098,B3,zmin,9.569616317749023
2161,../1024/data/frame_01098,B3,zmax,220.19516764471254
2162,../1024/data/frame_01098,B4,zmin,37.99204635620117
2163,../1024/data/frame_01098,B4,zmax,673.2775161316301
2164,../1024/data/frame_01098,B5,zmin,628.9859241285891
2165,../1024/data/frame_01098,B5,zmax,5398.129699569101
2166,../1024/data/frame_01098,B6,zmin,19.79054343425841
2167,../1024/data/frame_01098,B6,zmax,1692.17568294789
2168,../1024/data/frame_01098,B7,zmin,0.006275537313912241
2169,../1024/data/frame_01098,B7,zmax,0.7219317533658524
2170,../1024/data/frame_01098,B8,zmin,-0.01592384289433503
2171,../1024/data/frame_01098,B8,zmax,0.15580018256362219
2172,../1024/data/frame_01101,B3,zmin,5.096320152282715
2173,../1024/data/frame_01101,B3,zmax,62.72641372680664
2174,../1024/data/frame_01101,B4,zmin,21.384700775146484
2175,../1024/data/frame_01101,B4,zmax,123.37484741210938
2176,../1024/data/frame_01101,B5,zmin,526.0959950017103
2177,../1024/data/frame_01101,B5,zmax,1424.361035199352
2178,../1024/data/frame_01101,B6,zmin,13.904941254127
2179,../1024/data/frame_01101,B6,zmax,78.05172536247902
2180,../1024/data/frame_01101,B7,zmin,0.00044874355013984116
2181,../1024/data/frame_01101,B7,zmax,0.053633211054122144
2182,../1024/data/frame_01101,B8,zmin,-0.010705435885512614
2183,../1024/data/frame_01101,B8,zmax,0.00829000609846467
2184,../1024/data/frame_01102,B3,zmin,4.773342609405518
2185,../1024/data/frame_01102,B3,zmax,83.52392980621293
2186,../1024/data/frame_01102,B4,zmin,20.7891845703125
2187,../1024/data/frame_01102,B4,zmax,239.71759033203125
2188,../1024/data/frame_01102,B5,zmin,540.602250863318
2189,../1024/data/frame_01102,B5,zmax,1534.7941447646294
2190,../1024/data/frame_01102,B6,zmin,14.311151314273701
2191,../1024/data/frame_01102,B6,zmax,110.77010473221952
2192,../1024/data/frame_01102,B7,zmin,0.0008434895646899782
2193,../1024/data/frame_01102,B7,zmax,0.07628217426319278
2194,../1024/data/frame_01102,B8,zmin,-0.01306550856153504
2195,../1024/data/frame_01102,B8,zmax,0.007391843986692356
2196,../1024/data/frame_01104,B3,zmin,9.043684005737305
2197,../1024/data/frame_01104,B3,zmax,403.8197927211206
2198,../1024/data/frame_01104,B4,zmin,36.92091751098633
2199,../1024/data/frame_01104,B4,zmax,928.9691162109375
2200,../1024/data/frame_01104,B5,zmin,633.3874128635683
2201,../1024/data/frame_01104,B5,zmax,6551.3094170515615
2202,../1024/data/frame_01104,B6,zmin,21.72715018605386
2203,../1024/data/frame_01104,B6,zmax,1899.1699234113894
2204,../1024/data/frame_01104,B7,zmin,0.008482037848126837
2205,../1024/data/frame_01104,B7,zmax,1.3579113972832708
2206,../1024/data/frame_01104,B8,zmin,-0.020483358305796423
2207,../1024/data/frame_01104,B8,zmax,0.19830493693833542
2208,../1024/data/frame_01106,B3,zmin,6.991822719573975
2209,../1024/data/frame_01106,B3,zmax,296.8539123535156
2210,../1024/data/frame_01106,B4,zmin,28.71183204650879
2211,../1024/data/frame_01106,B4,zmax,1142.89990234375
2212,../1024/data/frame_01106,B5,zmin,631.8020312168037
2213,../1024/data/frame_01106,B5,zmax,5959.356118863562
2214,../1024/data/frame_01106,B6,zmin,21.108642102781243
2215,../1024/data/frame_01106,B6,zmax,1802.21871629514
2216,../1024/data/frame_01106,B7,zmin,0.008644524561915421
2217,../1024/data/frame_01106,B7,zmax,0.9203553594530578
2218,../1024/data/frame_01106,B8,zmin,-0.02198896446081781
2219,../1024/data/frame_01106,B8,zmax,0.17625952367726816
2220,../1024/data/frame_01108,B3,zmin,4.051666259765625
2221,../1024/data/frame_01108,B3,zmax,55.237393178176475
2222,../1024/data/frame_01108,B4,zmin,20.47488021850586
2223,../1024/data/frame_01108,B4,zmax,104.42694794933183
2224,../1024/data/frame_01108,B5,zmin,510.0554422843458
2225,../1024/data/frame_01108,B5,zmax,1308.1527173997652
2226,../1024/data/frame_01108,B6,zmin,13.593606558761289
2227,../1024/data/frame_01108,B6,zmax,67.57525189001431
2228,../1024/data/frame_01108,B7,zmin,0.00046564552274316244
2229,../1024/data/frame_01108,B7,zmax,0.03334737163794564
2230,../1024/data/frame_01108,B8,zmin,-0.004019287191132288
2231,../1024/data/frame_01108,B8,zmax,0.01109263597194836
2232,../1024/data/frame_01110,B3,zmin,4.220491886138916
2233,../1024/data/frame_01110,B3,zmax,57.2598387034032
2234,../1024/data/frame_01110,B4,zmin,20.07333755493164
2235,../1024/data/frame_01110,B4,zmax,115.11663382570973
2236,../1024/data/frame_01110,B5,zmin,507.457767250943
2237,../1024/data/frame_01110,B5,zmax,1326.0649328704708
2238,../1024/data/frame_01110,B6,zmin,13.427153597319176
2239,../1024/data/frame_01110,B6,zmax,62.179182152023444
2240,../1024/data/frame_01110,B7,zmin,0.0004705100120627544
2241,../1024/data/frame_01110,B7,zmax,0.030712096238300103
2242,../1024/data/frame_01110,B8,zmin,-0.0054077328726076625
2243,../1024/data/frame_01110,B8,zmax,0.03461855213685831
2244,../1024/data/frame_01111,B3,zmin,2.0529727935791016
2245,../1024/data/frame_01111,B3,zmax,47.21674304382348
2246,../1024/data/frame_01111,B4,zmin,12.565482139587402
2247,../1024/data/frame_01111,B4,zmax,102.90630415749996
2248,../1024/data/frame_01111,B5,zmin,437.9513485402004
2249,../1024/data/frame_01111,B5,zmax,1322.679740576163
2250,../1024/data/frame_01111,B6,zmin,9.606951135286423
2251,../1024/data/frame_01111,B6,zmax,68.51972521063288
2252,../1024/data/frame_01111,B7,zmin,-0.002682272894303924
2253,../1024/data/frame_01111,B7,zmax,0.02609036219775855
2254,../1024/data/frame_01111,B8,zmin,-0.0040358447728866586
2255,../1024/data/frame_01111,B8,zmax,0.00350399682510945
2256,../1024/data/frame_01115,B3,zmin,7.450979232788086
2257,../1024/data/frame_01115,B3,zmax,321.400146484375
2258,../1024/data/frame_01115,B4,zmin,28.032726287841797
2259,../1024/data/frame_01115,B4,zmax,1112.4070276415443
2260,../1024/data/frame_01115,B5,zmin,542.4057555958656
2261,../1024/data/frame_01115,B5,zmax,7203.837964470598
2262,../1024/data/frame_01115,B6,zmin,13.694215529146188
2263,../1024/data/frame_01115,B6,zmax,985.4710426982613
2264,../1024/data/frame_01115,B7,zmin,0.0042425700666603805
2265,../1024/data/frame_01115,B7,zmax,0.8047848681180501
2266,../1024/data/frame_01115,B8,zmin,-0.01636193072811254
2267,../1024/data/frame_01115,B8,zmax,0.15170536524956954
2268,../1024/data/frame_01117,B3,zmin,4.641791820526123
2269,../1024/data/frame_01117,B3,zmax,55.432498931884766
2270,../1024/data/frame_01117,B4,zmin,26.067792892456055
2271,../1024/data/frame_01117,B4,zmax,143.6597442626953
2272,../1024/data/frame_01117,B5,zmin,542.9987893756954
2273,../1024/data/frame_01117,B5,zmax,1343.221498842873
2274,../1024/data/frame_01117,B6,zmin,14.399485662987246
2275,../1024/data/frame_01117,B6,zmax,173.20280769406122
2276,../1024/data/frame_01117,B7,zmin,0.0038482658370126016
2277,../1024/data/frame_01117,B7,zmax,0.075132939898573
2278,../1024/data/frame_01117,B8,zmin,-0.009997246978185933
2279,../1024/data/frame_01117,B8,zmax,0.011805384132630653
2280,../1024/data/frame_01118,B3,zmin,2.249617338180542
2281,../1024/data/frame_01118,B3,zmax,55.13411348232129
2282,../1024/data/frame_01118,B4,zmin,15.08182144165039
2283,../1024/data/frame_01118,B4,zmax,63.82989501953125
2284,../1024/data/frame_01118,B5,zmin,454.48676866183405
2285,../1024/data/frame_01118,B5,zmax,1318.2205432852124
2286,../1024/data/frame_01118,B6,zmin,10.206794384675801
2287,../1024/data/frame_01118,B6,zmax,58.318891533168994
2288,../1024/data/frame_01118,B7,zmin,-0.0007317366209000294
2289,../1024/data/frame_01118,B7,zmax,0.01137851145317676
2290,../1024/data/frame_01118,B8,zmin,-0.005260668357264809
2291,../1024/data/frame_01118,B8,zmax,0.005465374244689624
2292,../1024/data/frame_01120,B3,zmin,5.715747833251953
2293,../1024/data/frame_01120,B3,zmax,64.19220733642578
2294,../1024/data/frame_01120,B4,zmin,20.179943084716797
2295,../1024/data/frame_01120,B4,zmax,53.29300308227539
2296,../1024/data/frame_01120,B5,zmin,507.42085018946835
2297,../1024/data/frame_01120,B5,zmax,1086.483206146228
2298,../1024/data/frame_01120,B6,zmin,12.352780814364813
2299,../1024/data/frame_01120,B6,zmax,44.435230977041726
2300,../1024/data/frame_01120,B7,zmin,0.0011391702484345044
2301,../1024/data/frame_01120,B7,zmax,0.02154816163269546
2302,../1024/data/frame_01120,B8,zmin,-0.009561140832852373
2303,../1024/data/frame_01120,B8,zmax,0.006056456076225056
2304,../1024/data/frame_01122,B3,zmin,4.580575942993164
2305,../1024/data/frame_01122,B3,zmax,68.69174898556838
2306,../1024/data/frame_01122,B4,zmin,23.83561134338379
2307,../1024/data/frame_01122,B4,zmax,141.33504210454907
2308,../1024/data/frame_01122,B5,zmin,539.6472186512415
2309,../1024/data/frame_01122,B5,zmax,1432.3226352191232
2310,../1024/data/frame_01122,B6,zmin,13.832298861208088
2311,../1024/data/frame_01122,B6,zmax,70.68745395382739
2312,../1024/data/frame_01122,B7,zmin,0.0019542053336127755
2313,../1024/data/frame_01122,B7,zmax,0.014561122046223472
2314,../1024/data/frame_01122,B8,zmin,-0.00559866765618871
2315,../1024/data/frame_01122,B8,zmax,0.008675467341122744
2316,../1024/data/frame_01130,B3,zmin,2.909630298614502
